date,time,month,day,weekday,price_cents_per_kwh
2025-01-01,00:00:00,1,1,Wednesday,33.120000000000005
2025-01-01,01:00:00,1,1,Wednesday,33.13
2025-01-01,02:00:00,1,1,Wednesday,33.08
2025-01-01,03:00:00,1,1,Wednesday,33.02
2025-01-01,04:00:00,1,1,Wednesday,33.11
2025-01-01,05:00:00,1,1,Wednesday,33.120000000000005
2025-01-01,06:00:00,1,1,Wednesday,33.370000000000005
2025-01-01,07:00:00,1,1,Wednesday,33.31
2025-01-01,08:00:00,1,1,Wednesday,34.1
2025-01-01,09:00:00,1,1,Wednesday,35.29
2025-01-01,10:00:00,1,1,Wednesday,34.09
2025-01-01,11:00:00,1,1,Wednesday,33.410000000000004
2025-01-01,12:00:00,1,1,Wednesday,32.01
2025-01-01,13:00:00,1,1,Wednesday,31.740000000000002
2025-01-01,14:00:00,1,1,Wednesday,32.83
2025-01-01,15:00:00,1,1,Wednesday,33.54
2025-01-01,16:00:00,1,1,Wednesday,38.64
2025-01-01,17:00:00,1,1,Wednesday,71.27
2025-01-01,18:00:00,1,1,Wednesday,94.72
2025-01-01,19:00:00,1,1,Wednesday,83.35
2025-01-01,20:00:00,1,1,Wednesday,43.67
2025-01-01,21:00:00,1,1,Wednesday,36.31
2025-01-01,22:00:00,1,1,Wednesday,33.92
2025-01-01,23:00:00,1,1,Wednesday,33.54
2025-01-02,00:00:00,1,2,Thursday,33.22
2025-01-02,01:00:00,1,2,Thursday,33.1
2025-01-02,02:00:00,1,2,Thursday,32.96
2025-01-02,03:00:00,1,2,Thursday,32.92
2025-01-02,04:00:00,1,2,Thursday,33.2
2025-01-02,05:00:00,1,2,Thursday,33.69
2025-01-02,06:00:00,1,2,Thursday,34.49
2025-01-02,07:00:00,1,2,Thursday,34.870000000000005
2025-01-02,08:00:00,1,2,Thursday,36.88
2025-01-02,09:00:00,1,2,Thursday,41.4
2025-01-02,10:00:00,1,2,Thursday,41.730000000000004
2025-01-02,11:00:00,1,2,Thursday,43.510000000000005
2025-01-02,12:00:00,1,2,Thursday,41.74
2025-01-02,13:00:00,1,2,Thursday,39.52
2025-01-02,14:00:00,1,2,Thursday,43.64
2025-01-02,15:00:00,1,2,Thursday,41.35
2025-01-02,16:00:00,1,2,Thursday,59.8
2025-01-02,17:00:00,1,2,Thursday,86.28
2025-01-02,18:00:00,1,2,Thursday,92.56
2025-01-02,19:00:00,1,2,Thursday,66.69
2025-01-02,20:00:00,1,2,Thursday,39.67
2025-01-02,21:00:00,1,2,Thursday,35.21
2025-01-02,22:00:00,1,2,Thursday,33.870000000000005
2025-01-02,23:00:00,1,2,Thursday,33.35
2025-01-03,00:00:00,1,3,Friday,33.51
2025-01-03,01:00:00,1,3,Friday,33.22
2025-01-03,02:00:00,1,3,Friday,33.18
2025-01-03,03:00:00,1,3,Friday,33.18
2025-01-03,04:00:00,1,3,Friday,33.34
2025-01-03,05:00:00,1,3,Friday,33.77
2025-01-03,06:00:00,1,3,Friday,34.370000000000005
2025-01-03,07:00:00,1,3,Friday,36.75
2025-01-03,08:00:00,1,3,Friday,58.16
2025-01-03,09:00:00,1,3,Friday,58.99
2025-01-03,10:00:00,1,3,Friday,73.92
2025-01-03,11:00:00,1,3,Friday,79.57000000000001
2025-01-03,12:00:00,1,3,Friday,84.21
2025-01-03,13:00:00,1,3,Friday,85.17
2025-01-03,14:00:00,1,3,Friday,91.61
2025-01-03,15:00:00,1,3,Friday,78.77
2025-01-03,16:00:00,1,3,Friday,99.72
2025-01-03,17:00:00,1,3,Friday,122.08
2025-01-03,18:00:00,1,3,Friday,116.92999999999999
2025-01-03,19:00:00,1,3,Friday,84.62
2025-01-03,20:00:00,1,3,Friday,43.6
2025-01-03,21:00:00,1,3,Friday,35.910000000000004
2025-01-03,22:00:00,1,3,Friday,33.32
2025-01-03,23:00:00,1,3,Friday,32.89
2025-01-04,00:00:00,1,4,Saturday,32.65
2025-01-04,01:00:00,1,4,Saturday,32.88
2025-01-04,02:00:00,1,4,Saturday,32.8
2025-01-04,03:00:00,1,4,Saturday,32.65
2025-01-04,04:00:00,1,4,Saturday,32.88
2025-01-04,05:00:00,1,4,Saturday,32.910000000000004
2025-01-04,06:00:00,1,4,Saturday,33.08
2025-01-04,07:00:00,1,4,Saturday,33.5
2025-01-04,08:00:00,1,4,Saturday,33.83
2025-01-04,09:00:00,1,4,Saturday,39.510000000000005
2025-01-04,10:00:00,1,4,Saturday,47.45
2025-01-04,11:00:00,1,4,Saturday,48.129999999999995
2025-01-04,12:00:00,1,4,Saturday,37.44
2025-01-04,13:00:00,1,4,Saturday,36.71
2025-01-04,14:00:00,1,4,Saturday,37.17
2025-01-04,15:00:00,1,4,Saturday,37.92
2025-01-04,16:00:00,1,4,Saturday,44.730000000000004
2025-01-04,17:00:00,1,4,Saturday,53.05
2025-01-04,18:00:00,1,4,Saturday,50.6
2025-01-04,19:00:00,1,4,Saturday,43.28
2025-01-04,20:00:00,1,4,Saturday,37.17
2025-01-04,21:00:00,1,4,Saturday,35.57
2025-01-04,22:00:00,1,4,Saturday,33.74
2025-01-04,23:00:00,1,4,Saturday,33.480000000000004
2025-01-05,00:00:00,1,5,Sunday,33.31
2025-01-05,01:00:00,1,5,Sunday,33.24
2025-01-05,02:00:00,1,5,Sunday,33.13
2025-01-05,03:00:00,1,5,Sunday,33.06
2025-01-05,04:00:00,1,5,Sunday,33.18
2025-01-05,05:00:00,1,5,Sunday,33.2
2025-01-05,06:00:00,1,5,Sunday,33.46
2025-01-05,07:00:00,1,5,Sunday,34.2
2025-01-05,08:00:00,1,5,Sunday,35.07
2025-01-05,09:00:00,1,5,Sunday,39.91
2025-01-05,10:00:00,1,5,Sunday,38.16
2025-01-05,11:00:00,1,5,Sunday,41.3
2025-01-05,12:00:00,1,5,Sunday,36.92
2025-01-05,13:00:00,1,5,Sunday,36.79
2025-01-05,14:00:00,1,5,Sunday,37.18
2025-01-05,15:00:00,1,5,Sunday,39.9
2025-01-05,16:00:00,1,5,Sunday,56.010000000000005
2025-01-05,17:00:00,1,5,Sunday,71.06
2025-01-05,18:00:00,1,5,Sunday,79.11
2025-01-05,19:00:00,1,5,Sunday,60.47
2025-01-05,20:00:00,1,5,Sunday,51.32
2025-01-05,21:00:00,1,5,Sunday,41.99
2025-01-05,22:00:00,1,5,Sunday,34.39
2025-01-05,23:00:00,1,5,Sunday,33.64
2025-01-06,00:00:00,1,6,Monday,33.370000000000005
2025-01-06,01:00:00,1,6,Monday,33.33
2025-01-06,02:00:00,1,6,Monday,33.27
2025-01-06,03:00:00,1,6,Monday,33.13
2025-01-06,04:00:00,1,6,Monday,33.44
2025-01-06,05:00:00,1,6,Monday,33.83
2025-01-06,06:00:00,1,6,Monday,34.56
2025-01-06,07:00:00,1,6,Monday,41.58
2025-01-06,08:00:00,1,6,Monday,98.58
2025-01-06,09:00:00,1,6,Monday,137.13
2025-01-06,10:00:00,1,6,Monday,145.98000000000002
2025-01-06,11:00:00,1,6,Monday,153.01
2025-01-06,12:00:00,1,6,Monday,143.09
2025-01-06,13:00:00,1,6,Monday,123.98
2025-01-06,14:00:00,1,6,Monday,97.85
2025-01-06,15:00:00,1,6,Monday,76.43
2025-01-06,16:00:00,1,6,Monday,86.41
2025-01-06,17:00:00,1,6,Monday,149.78
2025-01-06,18:00:00,1,6,Monday,160.74
2025-01-06,19:00:00,1,6,Monday,138.26
2025-01-06,20:00:00,1,6,Monday,65.73
2025-01-06,21:00:00,1,6,Monday,42.96
2025-01-06,22:00:00,1,6,Monday,34.26
2025-01-06,23:00:00,1,6,Monday,33.69
2025-01-07,00:00:00,1,7,Tuesday,33.92
2025-01-07,01:00:00,1,7,Tuesday,33.96
2025-01-07,02:00:00,1,7,Tuesday,33.83
2025-01-07,03:00:00,1,7,Tuesday,33.81
2025-01-07,04:00:00,1,7,Tuesday,33.99
2025-01-07,05:00:00,1,7,Tuesday,34.660000000000004
2025-01-07,06:00:00,1,7,Tuesday,35.15
2025-01-07,07:00:00,1,7,Tuesday,36
2025-01-07,08:00:00,1,7,Tuesday,36.54
2025-01-07,09:00:00,1,7,Tuesday,40.7
2025-01-07,10:00:00,1,7,Tuesday,36.83
2025-01-07,11:00:00,1,7,Tuesday,34.84
2025-01-07,12:00:00,1,7,Tuesday,33.65
2025-01-07,13:00:00,1,7,Tuesday,32.94
2025-01-07,14:00:00,1,7,Tuesday,32.72
2025-01-07,15:00:00,1,7,Tuesday,33.71
2025-01-07,16:00:00,1,7,Tuesday,36.6
2025-01-07,17:00:00,1,7,Tuesday,43.370000000000005
2025-01-07,18:00:00,1,7,Tuesday,47.82
2025-01-07,19:00:00,1,7,Tuesday,43.55
2025-01-07,20:00:00,1,7,Tuesday,36.63
2025-01-07,21:00:00,1,7,Tuesday,35.15
2025-01-07,22:00:00,1,7,Tuesday,34.45
2025-01-07,23:00:00,1,7,Tuesday,34.19
2025-01-08,00:00:00,1,8,Wednesday,33.39
2025-01-08,01:00:00,1,8,Wednesday,33.27
2025-01-08,02:00:00,1,8,Wednesday,33.21
2025-01-08,03:00:00,1,8,Wednesday,33.2
2025-01-08,04:00:00,1,8,Wednesday,33.34
2025-01-08,05:00:00,1,8,Wednesday,33.910000000000004
2025-01-08,06:00:00,1,8,Wednesday,34.5
2025-01-08,07:00:00,1,8,Wednesday,35.05
2025-01-08,08:00:00,1,8,Wednesday,36.11
2025-01-08,09:00:00,1,8,Wednesday,35.22
2025-01-08,10:00:00,1,8,Wednesday,34.88
2025-01-08,11:00:00,1,8,Wednesday,33.3
2025-01-08,12:00:00,1,8,Wednesday,34.45
2025-01-08,13:00:00,1,8,Wednesday,34.03
2025-01-08,14:00:00,1,8,Wednesday,36.02
2025-01-08,15:00:00,1,8,Wednesday,37
2025-01-08,16:00:00,1,8,Wednesday,38.32
2025-01-08,17:00:00,1,8,Wednesday,45.18
2025-01-08,18:00:00,1,8,Wednesday,57.86
2025-01-08,19:00:00,1,8,Wednesday,53.75
2025-01-08,20:00:00,1,8,Wednesday,46.400000000000006
2025-01-08,21:00:00,1,8,Wednesday,35.59
2025-01-08,22:00:00,1,8,Wednesday,34.14
2025-01-08,23:00:00,1,8,Wednesday,33.64
2025-01-09,00:00:00,1,9,Thursday,33.76
2025-01-09,01:00:00,1,9,Thursday,33.59
2025-01-09,02:00:00,1,9,Thursday,33.52
2025-01-09,03:00:00,1,9,Thursday,33.54
2025-01-09,04:00:00,1,9,Thursday,33.67
2025-01-09,05:00:00,1,9,Thursday,34.09
2025-01-09,06:00:00,1,9,Thursday,35.57
2025-01-09,07:00:00,1,9,Thursday,39.4
2025-01-09,08:00:00,1,9,Thursday,51.05
2025-01-09,09:00:00,1,9,Thursday,63.89
2025-01-09,10:00:00,1,9,Thursday,78.57000000000001
2025-01-09,11:00:00,1,9,Thursday,66.76
2025-01-09,12:00:00,1,9,Thursday,50.39
2025-01-09,13:00:00,1,9,Thursday,41.91
2025-01-09,14:00:00,1,9,Thursday,36.61
2025-01-09,15:00:00,1,9,Thursday,37.14
2025-01-09,16:00:00,1,9,Thursday,41.480000000000004
2025-01-09,17:00:00,1,9,Thursday,51.44
2025-01-09,18:00:00,1,9,Thursday,64.9
2025-01-09,19:00:00,1,9,Thursday,51.6
2025-01-09,20:00:00,1,9,Thursday,38.24
2025-01-09,21:00:00,1,9,Thursday,35.89
2025-01-09,22:00:00,1,9,Thursday,34.15
2025-01-09,23:00:00,1,9,Thursday,33.88
2025-01-10,00:00:00,1,10,Friday,33.24
2025-01-10,01:00:00,1,10,Friday,33.19
2025-01-10,02:00:00,1,10,Friday,33.21
2025-01-10,03:00:00,1,10,Friday,33.22
2025-01-10,04:00:00,1,10,Friday,33.230000000000004
2025-01-10,05:00:00,1,10,Friday,33.56
2025-01-10,06:00:00,1,10,Friday,34.95
2025-01-10,07:00:00,1,10,Friday,40.86
2025-01-10,08:00:00,1,10,Friday,56.33
2025-01-10,09:00:00,1,10,Friday,67.64
2025-01-10,10:00:00,1,10,Friday,70.93
2025-01-10,11:00:00,1,10,Friday,57.230000000000004
2025-01-10,12:00:00,1,10,Friday,56.11
2025-01-10,13:00:00,1,10,Friday,46.46
2025-01-10,14:00:00,1,10,Friday,42.15
2025-01-10,15:00:00,1,10,Friday,41.03
2025-01-10,16:00:00,1,10,Friday,59.85
2025-01-10,17:00:00,1,10,Friday,108.53
2025-01-10,18:00:00,1,10,Friday,113.81
2025-01-10,19:00:00,1,10,Friday,87.24
2025-01-10,20:00:00,1,10,Friday,48.49
2025-01-10,21:00:00,1,10,Friday,39.260000000000005
2025-01-10,22:00:00,1,10,Friday,33.79
2025-01-10,23:00:00,1,10,Friday,33.1
2025-01-11,00:00:00,1,11,Saturday,33.04
2025-01-11,01:00:00,1,11,Saturday,32.85
2025-01-11,02:00:00,1,11,Saturday,32.92
2025-01-11,03:00:00,1,11,Saturday,32.86
2025-01-11,04:00:00,1,11,Saturday,32.910000000000004
2025-01-11,05:00:00,1,11,Saturday,32.95
2025-01-11,06:00:00,1,11,Saturday,33.22
2025-01-11,07:00:00,1,11,Saturday,33.43
2025-01-11,08:00:00,1,11,Saturday,31.29
2025-01-11,09:00:00,1,11,Saturday,32.69
2025-01-11,10:00:00,1,11,Saturday,33.54
2025-01-11,11:00:00,1,11,Saturday,31.93
2025-01-11,12:00:00,1,11,Saturday,30.85
2025-01-11,13:00:00,1,11,Saturday,30.04
2025-01-11,14:00:00,1,11,Saturday,30.09
2025-01-11,15:00:00,1,11,Saturday,30.84
2025-01-11,16:00:00,1,11,Saturday,34.8
2025-01-11,17:00:00,1,11,Saturday,36.85
2025-01-11,18:00:00,1,11,Saturday,39.58
2025-01-11,19:00:00,1,11,Saturday,40.59
2025-01-11,20:00:00,1,11,Saturday,38.39
2025-01-11,21:00:00,1,11,Saturday,35.17
2025-01-11,22:00:00,1,11,Saturday,34.32
2025-01-11,23:00:00,1,11,Saturday,33.83
2025-01-12,00:00:00,1,12,Sunday,34.44
2025-01-12,01:00:00,1,12,Sunday,34.05
2025-01-12,02:00:00,1,12,Sunday,34.04
2025-01-12,03:00:00,1,12,Sunday,34.03
2025-01-12,04:00:00,1,12,Sunday,34.25
2025-01-12,05:00:00,1,12,Sunday,34.370000000000005
2025-01-12,06:00:00,1,12,Sunday,34.45
2025-01-12,07:00:00,1,12,Sunday,34.43
2025-01-12,08:00:00,1,12,Sunday,31.89
2025-01-12,09:00:00,1,12,Sunday,32.71
2025-01-12,10:00:00,1,12,Sunday,31.85
2025-01-12,11:00:00,1,12,Sunday,31.16
2025-01-12,12:00:00,1,12,Sunday,30.73
2025-01-12,13:00:00,1,12,Sunday,30.580000000000002
2025-01-12,14:00:00,1,12,Sunday,31.3
2025-01-12,15:00:00,1,12,Sunday,32.870000000000005
2025-01-12,16:00:00,1,12,Sunday,36.91
2025-01-12,17:00:00,1,12,Sunday,40.38
2025-01-12,18:00:00,1,12,Sunday,40.83
2025-01-12,19:00:00,1,12,Sunday,38.45
2025-01-12,20:00:00,1,12,Sunday,36.42
2025-01-12,21:00:00,1,12,Sunday,35.5
2025-01-12,22:00:00,1,12,Sunday,34.88
2025-01-12,23:00:00,1,12,Sunday,34.27
2025-01-13,00:00:00,1,13,Monday,34.5
2025-01-13,01:00:00,1,13,Monday,34.19
2025-01-13,02:00:00,1,13,Monday,34.1
2025-01-13,03:00:00,1,13,Monday,34.03
2025-01-13,04:00:00,1,13,Monday,34.2
2025-01-13,05:00:00,1,13,Monday,34.77
2025-01-13,06:00:00,1,13,Monday,35.2
2025-01-13,07:00:00,1,13,Monday,39.63
2025-01-13,08:00:00,1,13,Monday,42.84
2025-01-13,09:00:00,1,13,Monday,45.379999999999995
2025-01-13,10:00:00,1,13,Monday,43.57
2025-01-13,11:00:00,1,13,Monday,37.3
2025-01-13,12:00:00,1,13,Monday,34.57
2025-01-13,13:00:00,1,13,Monday,34.56
2025-01-13,14:00:00,1,13,Monday,35.26
2025-01-13,15:00:00,1,13,Monday,36.96
2025-01-13,16:00:00,1,13,Monday,44
2025-01-13,17:00:00,1,13,Monday,61.129999999999995
2025-01-13,18:00:00,1,13,Monday,92.52
2025-01-13,19:00:00,1,13,Monday,80.87
2025-01-13,20:00:00,1,13,Monday,59.07
2025-01-13,21:00:00,1,13,Monday,40.05
2025-01-13,22:00:00,1,13,Monday,35.56
2025-01-13,23:00:00,1,13,Monday,34.95
2025-01-14,00:00:00,1,14,Tuesday,35.64
2025-01-14,01:00:00,1,14,Tuesday,35.21
2025-01-14,02:00:00,1,14,Tuesday,34.980000000000004
2025-01-14,03:00:00,1,14,Tuesday,34.980000000000004
2025-01-14,04:00:00,1,14,Tuesday,35.1
2025-01-14,05:00:00,1,14,Tuesday,35.71
2025-01-14,06:00:00,1,14,Tuesday,36.64
2025-01-14,07:00:00,1,14,Tuesday,37.52
2025-01-14,08:00:00,1,14,Tuesday,35.980000000000004
2025-01-14,09:00:00,1,14,Tuesday,35.67
2025-01-14,10:00:00,1,14,Tuesday,34.82
2025-01-14,11:00:00,1,14,Tuesday,33.870000000000005
2025-01-14,12:00:00,1,14,Tuesday,33.11
2025-01-14,13:00:00,1,14,Tuesday,32.93
2025-01-14,14:00:00,1,14,Tuesday,33.6
2025-01-14,15:00:00,1,14,Tuesday,35.02
2025-01-14,16:00:00,1,14,Tuesday,41.75
2025-01-14,17:00:00,1,14,Tuesday,50.46
2025-01-14,18:00:00,1,14,Tuesday,54.16
2025-01-14,19:00:00,1,14,Tuesday,41.38
2025-01-14,20:00:00,1,14,Tuesday,37.480000000000004
2025-01-14,21:00:00,1,14,Tuesday,36.370000000000005
2025-01-14,22:00:00,1,14,Tuesday,35.75
2025-01-14,23:00:00,1,14,Tuesday,35.45
2025-01-15,00:00:00,1,15,Wednesday,34.910000000000004
2025-01-15,01:00:00,1,15,Wednesday,34.55
2025-01-15,02:00:00,1,15,Wednesday,34.51
2025-01-15,03:00:00,1,15,Wednesday,34.49
2025-01-15,04:00:00,1,15,Wednesday,34.730000000000004
2025-01-15,05:00:00,1,15,Wednesday,35.17
2025-01-15,06:00:00,1,15,Wednesday,36.57
2025-01-15,07:00:00,1,15,Wednesday,38.11
2025-01-15,08:00:00,1,15,Wednesday,43.980000000000004
2025-01-15,09:00:00,1,15,Wednesday,40.9
2025-01-15,10:00:00,1,15,Wednesday,50.230000000000004
2025-01-15,11:00:00,1,15,Wednesday,37.82
2025-01-15,12:00:00,1,15,Wednesday,36.8
2025-01-15,13:00:00,1,15,Wednesday,35.13
2025-01-15,14:00:00,1,15,Wednesday,34.45
2025-01-15,15:00:00,1,15,Wednesday,35.07
2025-01-15,16:00:00,1,15,Wednesday,39.02
2025-01-15,17:00:00,1,15,Wednesday,44.49
2025-01-15,18:00:00,1,15,Wednesday,46
2025-01-15,19:00:00,1,15,Wednesday,42.77
2025-01-15,20:00:00,1,15,Wednesday,38.5
2025-01-15,21:00:00,1,15,Wednesday,36.84
2025-01-15,22:00:00,1,15,Wednesday,35.28
2025-01-15,23:00:00,1,15,Wednesday,35
2025-01-16,00:00:00,1,16,Thursday,34.29
2025-01-16,01:00:00,1,16,Thursday,34.230000000000004
2025-01-16,02:00:00,1,16,Thursday,34.230000000000004
2025-01-16,03:00:00,1,16,Thursday,34.24
2025-01-16,04:00:00,1,16,Thursday,34.53
2025-01-16,05:00:00,1,16,Thursday,35.14
2025-01-16,06:00:00,1,16,Thursday,36.52
2025-01-16,07:00:00,1,16,Thursday,41.39
2025-01-16,08:00:00,1,16,Thursday,66.1
2025-01-16,09:00:00,1,16,Thursday,76.51
2025-01-16,10:00:00,1,16,Thursday,84.58
2025-01-16,11:00:00,1,16,Thursday,76.56
2025-01-16,12:00:00,1,16,Thursday,67.71
2025-01-16,13:00:00,1,16,Thursday,61.58
2025-01-16,14:00:00,1,16,Thursday,53.44
2025-01-16,15:00:00,1,16,Thursday,56.93
2025-01-16,16:00:00,1,16,Thursday,78.04
2025-01-16,17:00:00,1,16,Thursday,131.62
2025-01-16,18:00:00,1,16,Thursday,146.81
2025-01-16,19:00:00,1,16,Thursday,127.44
2025-01-16,20:00:00,1,16,Thursday,75.68
2025-01-16,21:00:00,1,16,Thursday,47.68
2025-01-16,22:00:00,1,16,Thursday,35.81
2025-01-16,23:00:00,1,16,Thursday,34.57
2025-01-17,00:00:00,1,17,Friday,34.26
2025-01-17,01:00:00,1,17,Friday,34.14
2025-01-17,02:00:00,1,17,Friday,33.97
2025-01-17,03:00:00,1,17,Friday,33.97
2025-01-17,04:00:00,1,17,Friday,34.08
2025-01-17,05:00:00,1,17,Friday,34.64
2025-01-17,06:00:00,1,17,Friday,35.61
2025-01-17,07:00:00,1,17,Friday,38.18
2025-01-17,08:00:00,1,17,Friday,56.8
2025-01-17,09:00:00,1,17,Friday,76.58
2025-01-17,10:00:00,1,17,Friday,77.16
2025-01-17,11:00:00,1,17,Friday,62.129999999999995
2025-01-17,12:00:00,1,17,Friday,49.32
2025-01-17,13:00:00,1,17,Friday,48.64
2025-01-17,14:00:00,1,17,Friday,54.980000000000004
2025-01-17,15:00:00,1,17,Friday,55.03
2025-01-17,16:00:00,1,17,Friday,70.01
2025-01-17,17:00:00,1,17,Friday,123.96
2025-01-17,18:00:00,1,17,Friday,127.71
2025-01-17,19:00:00,1,17,Friday,96.41
2025-01-17,20:00:00,1,17,Friday,65.47
2025-01-17,21:00:00,1,17,Friday,44.400000000000006
2025-01-17,22:00:00,1,17,Friday,36.53
2025-01-17,23:00:00,1,17,Friday,34.53
2025-01-18,00:00:00,1,18,Saturday,36.480000000000004
2025-01-18,01:00:00,1,18,Saturday,36.41
2025-01-18,02:00:00,1,18,Saturday,35.96
2025-01-18,03:00:00,1,18,Saturday,36.01
2025-01-18,04:00:00,1,18,Saturday,36.370000000000005
2025-01-18,05:00:00,1,18,Saturday,36.85
2025-01-18,06:00:00,1,18,Saturday,37.39
2025-01-18,07:00:00,1,18,Saturday,37.22
2025-01-18,08:00:00,1,18,Saturday,39.29
2025-01-18,09:00:00,1,18,Saturday,48.620000000000005
2025-01-18,10:00:00,1,18,Saturday,58.480000000000004
2025-01-18,11:00:00,1,18,Saturday,53.49
2025-01-18,12:00:00,1,18,Saturday,55.08
2025-01-18,13:00:00,1,18,Saturday,53.03
2025-01-18,14:00:00,1,18,Saturday,53.55
2025-01-18,15:00:00,1,18,Saturday,53.97
2025-01-18,16:00:00,1,18,Saturday,81.44
2025-01-18,17:00:00,1,18,Saturday,106.22
2025-01-18,18:00:00,1,18,Saturday,104.44
2025-01-18,19:00:00,1,18,Saturday,95.52
2025-01-18,20:00:00,1,18,Saturday,59.89
2025-01-18,21:00:00,1,18,Saturday,46.67
2025-01-18,22:00:00,1,18,Saturday,38.59
2025-01-18,23:00:00,1,18,Saturday,37.09
2025-01-19,00:00:00,1,19,Sunday,36.230000000000004
2025-01-19,01:00:00,1,19,Sunday,36.08
2025-01-19,02:00:00,1,19,Sunday,35.980000000000004
2025-01-19,03:00:00,1,19,Sunday,35.9
2025-01-19,04:00:00,1,19,Sunday,35.910000000000004
2025-01-19,05:00:00,1,19,Sunday,36.03
2025-01-19,06:00:00,1,19,Sunday,36.36
2025-01-19,07:00:00,1,19,Sunday,36.46
2025-01-19,08:00:00,1,19,Sunday,36.160000000000004
2025-01-19,09:00:00,1,19,Sunday,41.480000000000004
2025-01-19,10:00:00,1,19,Sunday,43.14
2025-01-19,11:00:00,1,19,Sunday,43.28
2025-01-19,12:00:00,1,19,Sunday,37.95
2025-01-19,13:00:00,1,19,Sunday,35.07
2025-01-19,14:00:00,1,19,Sunday,36.620000000000005
2025-01-19,15:00:00,1,19,Sunday,37.13
2025-01-19,16:00:00,1,19,Sunday,66.77
2025-01-19,17:00:00,1,19,Sunday,78.74
2025-01-19,18:00:00,1,19,Sunday,76.6
2025-01-19,19:00:00,1,19,Sunday,63.41
2025-01-19,20:00:00,1,19,Sunday,47.16
2025-01-19,21:00:00,1,19,Sunday,40.92
2025-01-19,22:00:00,1,19,Sunday,36.41
2025-01-19,23:00:00,1,19,Sunday,35.7
2025-01-20,00:00:00,1,20,Monday,35.65
2025-01-20,01:00:00,1,20,Monday,35.5
2025-01-20,02:00:00,1,20,Monday,35.56
2025-01-20,03:00:00,1,20,Monday,35.69
2025-01-20,04:00:00,1,20,Monday,36.03
2025-01-20,05:00:00,1,20,Monday,36.67
2025-01-20,06:00:00,1,20,Monday,38.42
2025-01-20,07:00:00,1,20,Monday,44.85
2025-01-20,08:00:00,1,20,Monday,57.29
2025-01-20,09:00:00,1,20,Monday,79.55
2025-01-20,10:00:00,1,20,Monday,68.17
2025-01-20,11:00:00,1,20,Monday,55.04
2025-01-20,12:00:00,1,20,Monday,42.05
2025-01-20,13:00:00,1,20,Monday,35.38
2025-01-20,14:00:00,1,20,Monday,36.77
2025-01-20,15:00:00,1,20,Monday,37.83
2025-01-20,16:00:00,1,20,Monday,46.6
2025-01-20,17:00:00,1,20,Monday,77.62
2025-01-20,18:00:00,1,20,Monday,138.39000000000001
2025-01-20,19:00:00,1,20,Monday,120.73
2025-01-20,20:00:00,1,20,Monday,91.37
2025-01-20,21:00:00,1,20,Monday,49.42
2025-01-20,22:00:00,1,20,Monday,38.730000000000004
2025-01-20,23:00:00,1,20,Monday,36.32
2025-01-21,00:00:00,1,21,Tuesday,37.230000000000004
2025-01-21,01:00:00,1,21,Tuesday,36.94
2025-01-21,02:00:00,1,21,Tuesday,36.82
2025-01-21,03:00:00,1,21,Tuesday,36.82
2025-01-21,04:00:00,1,21,Tuesday,36.83
2025-01-21,05:00:00,1,21,Tuesday,38.230000000000004
2025-01-21,06:00:00,1,21,Tuesday,40.9
2025-01-21,07:00:00,1,21,Tuesday,55.879999999999995
2025-01-21,08:00:00,1,21,Tuesday,62.64
2025-01-21,09:00:00,1,21,Tuesday,58.89
2025-01-21,10:00:00,1,21,Tuesday,57.91
2025-01-21,11:00:00,1,21,Tuesday,56.16
2025-01-21,12:00:00,1,21,Tuesday,42.010000000000005
2025-01-21,13:00:00,1,21,Tuesday,41.480000000000004
2025-01-21,14:00:00,1,21,Tuesday,46
2025-01-21,15:00:00,1,21,Tuesday,46.870000000000005
2025-01-21,16:00:00,1,21,Tuesday,70.74
2025-01-21,17:00:00,1,21,Tuesday,128.57
2025-01-21,18:00:00,1,21,Tuesday,152.85
2025-01-21,19:00:00,1,21,Tuesday,136.59
2025-01-21,20:00:00,1,21,Tuesday,92.1
2025-01-21,21:00:00,1,21,Tuesday,54.67
2025-01-21,22:00:00,1,21,Tuesday,39.07
2025-01-21,23:00:00,1,21,Tuesday,37.2
2025-01-22,00:00:00,1,22,Wednesday,35.05
2025-01-22,01:00:00,1,22,Wednesday,34.85
2025-01-22,02:00:00,1,22,Wednesday,34.71
2025-01-22,03:00:00,1,22,Wednesday,34.71
2025-01-22,04:00:00,1,22,Wednesday,35.1
2025-01-22,05:00:00,1,22,Wednesday,35.45
2025-01-22,06:00:00,1,22,Wednesday,37.730000000000004
2025-01-22,07:00:00,1,22,Wednesday,43.33
2025-01-22,08:00:00,1,22,Wednesday,62.510000000000005
2025-01-22,09:00:00,1,22,Wednesday,61.290000000000006
2025-01-22,10:00:00,1,22,Wednesday,58.510000000000005
2025-01-22,11:00:00,1,22,Wednesday,43.24
2025-01-22,12:00:00,1,22,Wednesday,40.870000000000005
2025-01-22,13:00:00,1,22,Wednesday,36.1
2025-01-22,14:00:00,1,22,Wednesday,38.16
2025-01-22,15:00:00,1,22,Wednesday,37.89
2025-01-22,16:00:00,1,22,Wednesday,49.879999999999995
2025-01-22,17:00:00,1,22,Wednesday,110.98
2025-01-22,18:00:00,1,22,Wednesday,137.38
2025-01-22,19:00:00,1,22,Wednesday,113.41
2025-01-22,20:00:00,1,22,Wednesday,65.36
